converted,age,income,last_login_days,plan_tier,source,country,sessions,avg_session_minutes,email,device_type,signup_month,engagement_score
0,30.0,61000.0,2.0,pro,organic,US,9.0,16.0,user744@domain44.com,desktop,Oct,13.68311496619608
0,38.0,50000.0,90.0,basic,organic,GB,4.0,,user627@domain27.com,desktop,Jul,14.421106534855394
0,,68000.0,,pro,organic,US,11.0,17.0,user632@domain32.com,mobile,May,14.568666407214968
0,35.0,88000.0,1.0,pro,referral,CA,15.0,18.2,user282@domain32.com,mobile,Oct,15.347534924801685
0,32.0,80000.0,7.0,pro,ads,CA,331.3846870936657,12.9,user376@domain26.com,desktop,Feb,108.69288283536432
0,30.0,,2.0,pro,organic,US,9.0,16.0,user384@domain34.com,desktop,Aug,25.212009600802524
0,30.0,,2.0,pro,organic,US,9.0,16.0,user224@domain24.com,desktop,Apr,23.769657253457677
0,172.6843310538761,40000.0,,basic,ads,GB,2.0,4.0,user953@domain3.com,mobile,Aug,7.890339007311882
0,104.0726454454317,,6.0,pro,,US,,19.0,user814@domain14.com,desktop,Jun,15.922547822609996
0,26.0,68000.0,3.0,pro,organic,US,11.0,,user472@domain22.com,desktop,Apr,
1,38.0,,90.0,basic,organic,GB,4.0,6.2,user347@domain47.com,tablet,Jun,6.598897803697952
0,55.0,45000.0,300.0,basic,,US,2.0,4.5,user505@domain5.com,mobile,Apr,7.980563366034044
0,,,400.0,basic,ads,US,1.0,2.5,user639@domain39.com,mobile,Aug,2.2228036530339157
0,38.0,50000.0,90.0,basic,organic,GB,4.0,,user987@domain37.com,desktop,Oct,14.822234826284816
0,33.0,,4.0,pro,,US,10.0,,user928@domain28.com,wearable,Mar,7.262437202860655
1,55.0,45000.0,300.0,basic,ads,US,2.0,,user905@domain5.com,mobile,Jun,
0,60.0,38000.0,400.0,basic,ads,US,1.0,2.5,user619@domain19.com,mobile,Feb,-2.616842336393148
0,23.0,29000.0,140.0,basic,organic,US,1.0,,user855@domain5.com,desktop,Jan,10.354714027208864
0,22.0,,120.0,basic,ads,GB,,3.1,user803@domain3.com,,Apr,2.3928243077447746
0,55.0,,300.0,basic,,US,2.0,0.6298558045192542,user645@domain45.com,desktop,Jul,-0.9047614818553498
0,27.0,70000.0,5.0,pro,referral,CA,12.0,,user846@domain46.com,desktop,Jan,10.700805734830151
0,32.0,80000.0,7.0,pro,ads,CA,9.0,12.9,user556@domain6.com,mobile,Jun,
0,48.0,43000.0,300.0,basic,referral,US,2.0,,user957@domain7.com,desktop,Feb,9.971706067913086
0,48.0,43000.0,2345.545735112616,basic,,US,2.0,,user577@domain27.com,desktop,Jun,9.918917321923542
0,23.0,29000.0,140.0,basic,,US,1.0,3.2,user795@domain45.com,mobile,Mar,3.1225675749929236
0,55.0,45000.0,300.0,basic,ads,US,,4.5,user85@domain35.com,desktop,Nov,14.322490476463667
0,35.0,88000.0,5.152576603194936,pro,referral,CA,15.0,18.2,user242@domain42.com,desktop,Jul,15.87562418812507
0,29.0,,9.0,pro,,GB,8.0,,user698@domain48.com,desktop,Feb,5.470130581572647
0,60.0,38000.0,400.0,basic,ads,US,1.0,2.5,user159@domain9.com,,Aug,1.5308683545771617
0,30.0,61000.0,19.227552000647208,pro,organic,US,9.0,16.0,user524@domain24.com,mobile,May,16.551878047807147
0,23.0,29000.0,906.1985581127396,basic,organic,US,1.0,3.2,user35@domain35.com,mobile,Feb,4.631512246206759
0,28.0,52000.0,,pro,ads,US,,12.5,user540@domain40.com,mobile,Jan,27.28381033838577
0,31.0,76000.0,8.0,pro,ads,US,8.0,13.9,user170@domain20.com,mobile,Oct,10.628996235988025
0,36.0,90000.0,6.0,pro,referral,US,13.0,19.0,user654@domain4.com,mobile,Jun,11.537280000013993
0,31.0,76000.0,8.0,pro,ads,US,8.0,13.9,user890@domain40.com,mobile,Nov,14.661092484393722
0,48.0,43000.0,2741.7144793668745,basic,referral,US,2.0,0.6679687978184753,user857@domain7.com,mobile,Apr,1.4814271843983122
0,,50000.0,90.0,basic,organic,GB,4.0,6.2,user847@domain47.com,mobile,Apr,3.615106084547582
0,30.0,61000.0,2.0,pro,organic,US,9.0,16.0,user944@domain44.com,desktop,Nov,5.940342468868343
0,,514126.0341039069,250.0,basic,ads,GB,2.0,,user733@domain33.com,mobile,Feb,5.780531046453845
0,23.0,29000.0,,basic,organic,US,1.0,3.2,user95@domain45.com,smart_tv,Feb,3.6613430986448785
0,22.0,31000.0,120.0,basic,ads,GB,,3.1,user563@domain13.com,desktop,Sep,8.805842292547185
0,28.0,52000.0,3.0,pro,ads,US,7.0,12.5,user240@domain40.com,mobile,Dec,15.541621685429481
0,35.0,,1.0,pro,referral,CA,15.0,18.2,user742@domain42.com,,May,
0,36.0,90000.0,,pro,referral,US,13.0,19.0,user574@domain24.com,mobile,May,23.33900414030021
0,31.0,76000.0,8.0,pro,ads,US,8.0,13.9,user690@domain40.com,,Jan,13.928161596466344
0,28.0,52000.0,3.0,pro,ads,US,7.0,12.5,user460@domain10.com,desktop,Oct,7.580686354014539
0,,40000.0,250.0,basic,ads,GB,,4.0,user553@domain3.com,mobile,Nov,9.183721772376007
0,,82000.0,4.0,,ads,US,10.0,15.5,user888@domain38.com,smart_tv,Aug,
0,27.0,70000.0,5.0,pro,,CA,12.0,14.4,user206@domain6.com,mobile,Dec,5.9334794812396
0,26.0,68000.0,3.0,pro,organic,US,11.0,90.66410014758247,user392@domain42.com,tablet,Sep,62.0186824870681
0,36.0,90000.0,6.0,pro,referral,US,13.0,19.0,user794@domain44.com,tablet,Sep,16.184638494417115
0,48.0,43000.0,,basic,referral,US,2.0,4.6,user397@domain47.com,desktop,Jun,0.044691210062036024
0,27.0,70000.0,,pro,,CA,12.0,14.4,user766@domain16.com,mobile,Feb,14.443198394300495
0,33.0,82000.0,4.0,pro,ads,US,10.0,15.5,user848@domain48.com,mobile,Sep,8.594610144704905
0,48.0,43000.0,300.0,basic,referral,US,2.0,4.6,user217@domain17.com,wearable,Apr,3.4980689857095966
0,30.0,61000.0,2.0,pro,organic,US,9.0,16.0,user4@domain4.com,desktop,Oct,
0,33.0,82000.0,4.0,pro,ads,US,10.0,15.5,user768@domain18.com,mobile,Dec,12.244225766225108
0,35.0,88000.0,1.0,,referral,CA,15.0,18.2,user642@domain42.com,mobile,Sep,17.280262869293914
0,29.0,32000.0,,basic,referral,US,98.81171520871263,4.1,user929@domain29.com,,Jan,37.54674080441559
0,26.0,68000.0,,,organic,US,246.2718423666555,17.0,user612@domain12.com,desktop,Nov,76.48731459369691
0,29.0,64000.0,,,,GB,8.0,,user738@domain38.com,smart_tv,Feb,
0,27.0,70000.0,5.0,pro,referral,CA,12.0,14.4,user546@domain46.com,mobile,Oct,14.159916386730623
0,55.0,,300.0,,ads,US,2.0,4.5,user725@domain25.com,mobile,Feb,7.222340473529616
0,22.0,31000.0,120.0,basic,ads,GB,1.0,3.1,user683@domain33.com,tablet,Sep,-1.5290390673718584
0,29.0,,9.0,pro,organic,GB,8.0,,user98@domain48.com,desktop,Nov,3.835650246698304
0,30.0,61000.0,,pro,organic,US,9.0,,user804@domain4.com,desktop,Sep,11.93770498682178
0,,596434.3863475658,,basic,,GB,4.0,,user727@domain27.com,smart_tv,Jul,9.732221637611797
0,52.0,114925.37582189751,250.0,basic,ads,GB,42.25000287320175,4.0,user573@domain23.com,desktop,Feb,3.379142076891654
0,27.0,,5.0,pro,referral,CA,12.0,14.4,user406@domain6.com,mobile,Sep,17.556301220375527
0,35.0,88000.0,1.0,pro,referral,CA,15.0,18.2,user502@domain2.com,desktop,Dec,20.31943045909831
0,38.0,50000.0,90.0,basic,organic,GB,4.0,6.2,user47@domain47.com,mobile,Aug,
0,26.0,,3.0,pro,organic,US,11.0,17.0,user32@domain32.com,mobile,Sep,16.082419951763885
1,60.0,38000.0,400.0,basic,ads,US,1.0,2.5,user779@domain29.com,desktop,Aug,-2.0991819704387433
0,60.0,38000.0,400.0,basic,ads,US,1.0,2.5,user839@domain39.com,mobile,Jun,8.86194192173242
0,28.0,52000.0,3.0,pro,ads,US,7.0,12.5,user200@domain0.com,desktop,Aug,12.539729848454286
0,,90000.0,6.0,pro,referral,US,13.0,,user134@domain34.com,desktop,Jul,13.545470246300434
0,38.0,13598.784139425057,90.0,basic,organic,GB,4.0,6.2,user27@domain27.com,smart_tv,Jul,
0,28.0,52000.0,3.0,,ads,US,7.0,12.5,user880@domain30.com,,May,7.736913312996299
0,31.0,,8.0,,ads,US,,13.9,user230@domain30.com,,Aug,15.181674535841907
0,,117989.94862668328,200.0,basic,referral,US,2.0,,user489@domain39.com,wearable,May,3.1966331714602703
0,26.0,68000.0,22.7817460751465,pro,organic,US,11.0,17.0,user772@domain22.com,desktop,Mar,19.96630753129533
0,,64000.0,9.0,pro,organic,GB,8.0,13.2,user378@domain28.com,smart_tv,Nov,12.699566038568637
0,33.0,82000.0,4.0,pro,ads,US,10.0,15.5,user288@domain38.com,tablet,Dec,20.27444694861399
0,29.0,64000.0,9.0,pro,organic,GB,8.0,13.2,user418@domain18.com,mobile,Aug,12.73756148040641
0,36.0,,,pro,referral,US,13.0,19.0,user674@domain24.com,desktop,Jul,19.5750861611659
0,45.0,,365.0,basic,organic,CA,1.0,2.8,user391@domain41.com,smart_tv,Mar,6.1822682283045225
0,26.0,68000.0,3.0,,organic,US,,17.0,user592@domain42.com,wearable,Mar,12.070641065035954
0,29.0,64000.0,9.0,pro,organic,GB,8.0,13.2,user498@domain48.com,mobile,Feb,22.688863353052263
0,29.0,,,pro,,GB,8.0,13.2,user138@domain38.com,mobile,Nov,8.537518025358104
0,35.0,88000.0,1.0,pro,referral,CA,15.0,18.2,user62@domain12.com,mobile,Nov,24.695088381265872
0,45.0,,365.0,basic,organic,CA,1.0,2.8,user471@domain21.com,desktop,Jan,-1.3098347727786375
0,38.0,50000.0,,,organic,GB,4.0,6.2,user647@domain47.com,tablet,Mar,3.859973944746243
0,33.0,,4.0,pro,ads,US,10.0,15.5,user128@domain28.com,tablet,Oct,15.021138591106858
0,32.0,80000.0,7.0,pro,ads,CA,9.0,12.9,user976@domain26.com,desktop,Jun,8.968807322290758
0,28.0,52000.0,3.0,pro,ads,US,7.0,1.7986424744742098,user520@domain20.com,desktop,Aug,5.013224062285736
0,29.0,64000.0,9.0,pro,organic,GB,8.0,13.2,user838@domain38.com,desktop,Jul,12.276196930828483
0,35.0,88000.0,1.0,pro,referral,CA,15.0,,user962@domain12.com,wearable,Jun,15.598521444428208
0,30.0,61000.0,2.0,pro,organic,US,9.0,16.0,user64@domain14.com,mobile,Jul,20.142424083054635
0,26.0,68000.0,3.0,pro,,US,350.89851065356817,17.0,user812@domain12.com,desktop,Sep,117.51372506843678
0,36.0,90000.0,6.0,pro,referral,US,,19.0,user14@domain14.com,desktop,Feb,11.470000530841997
0,32.0,80000.0,7.0,pro,ads,CA,9.0,12.9,user156@domain6.com,desktop,Jul,12.475899013712418
0,,52000.0,3.0,pro,ads,US,7.0,12.5,user40@domain40.com,mobile,Aug,1.5828280689834546
0,,68000.0,,pro,,US,11.0,17.0,user492@domain42.com,mobile,Aug,18.549783125625126
0,60.0,,400.0,basic,ads,US,1.0,2.5,user379@domain29.com,desktop,Dec,2.391757097797141
0,38.0,,90.0,basic,organic,GB,4.0,6.2,user187@domain37.com,desktop,Aug,1.8637951638950963
0,22.0,31000.0,120.0,,ads,GB,1.0,3.1,user763@domain13.com,,Aug,
0,,80000.0,,pro,ads,CA,9.0,12.9,user216@domain16.com,mobile,Oct,19.49177594428057
0,45.0,42000.0,365.0,basic,,CA,1.0,2.8,user791@domain41.com,wearable,Jun,0.7420191921190571
0,26.0,49998.59200465496,17.88765369611847,pro,organic,US,11.0,17.0,user52@domain2.com,mobile,Jan,11.887485778458592
0,29.0,64000.0,42.91710929584241,pro,organic,GB,,33.53732199679123,user878@domain28.com,tablet,Oct,19.00475921083245
1,48.0,43000.0,300.0,basic,referral,US,2.0,4.6,user337@domain37.com,desktop,Oct,14.251700125159394
0,33.0,82000.0,,pro,,US,10.0,15.5,user748@domain48.com,desktop,Apr,13.195764056251079
0,60.0,,400.0,basic,,US,1.0,2.5,user719@domain19.com,mobile,May,-8.448557324090167
0,30.0,61000.0,2.0,pro,organic,US,151.76865652051364,16.0,user724@domain24.com,desktop,Mar,51.99482025140366
0,23.0,29000.0,140.0,basic,organic,US,16.826945239252925,3.2,user295@domain45.com,desktop,Mar,7.046212266303404
0,41.0,39000.0,45.0,basic,organic,US,3.0,5.0,user701@domain1.com,desktop,Jul,10.887928982385754
0,45.0,42000.0,365.0,basic,organic,CA,13.302012166537063,2.8,user251@domain1.com,desktop,Feb,
0,27.0,,5.0,,,CA,12.0,14.4,user726@domain26.com,mobile,Dec,4.9167313612322445
0,,39000.0,45.0,basic,organic,US,33.89854405746837,5.0,user461@domain11.com,wearable,Jul,22.34401160670714
0,23.0,29000.0,140.0,basic,,US,1.0,,user455@domain5.com,mobile,Dec,5.6522354704608055
0,,,7.0,pro,ads,CA,9.0,12.9,user996@domain46.com,tablet,Nov,9.756847753627314
0,23.0,29000.0,140.0,basic,organic,US,1.0,0.44598868578137135,user815@domain15.com,desktop,Aug,1.3498756670113532
0,35.0,88000.0,1.0,pro,referral,CA,15.0,18.2,user862@domain12.com,smart_tv,Jul,
1,,,200.0,basic,referral,US,2.0,4.1,user269@domain19.com,desktop,Aug,2.537005924150095
0,,,171.99095253119697,,organic,US,3.0,5.0,user201@domain1.com,smart_tv,Dec,12.011902340370234
0,41.0,39000.0,45.0,basic,organic,US,3.0,5.0,user161@domain11.com,mobile,Jul,8.575523988863244
0,23.0,29000.0,140.0,basic,organic,US,1.0,3.2,user555@domain5.com,wearable,Dec,5.0711825904183145
0,29.0,32000.0,200.0,basic,referral,US,2.0,4.1,user729@domain29.com,desktop,Sep,
0,41.0,39000.0,45.0,,organic,US,3.0,5.0,user401@domain1.com,mobile,Sep,
0,35.0,88000.0,1.0,pro,referral,CA,15.0,18.2,user702@domain2.com,desktop,Mar,6.743531922756706
0,32.0,80000.0,,pro,ads,CA,9.0,12.9,user476@domain26.com,desktop,Sep,3.193357497537324
0,41.0,,45.0,basic,,US,,,user821@domain21.com,mobile,Feb,6.118712233536664
0,,42000.0,365.0,basic,organic,CA,1.0,,user771@domain21.com,mobile,Dec,2.5473185267635463
0,55.0,45000.0,300.0,basic,,US,2.0,4.5,user105@domain5.com,mobile,Mar,8.481082393311093
0,55.0,,300.0,basic,ads,US,2.0,4.5,user565@domain15.com,desktop,Sep,-0.32450711264274457
0,29.0,32000.0,1983.766692561792,basic,referral,US,2.0,4.1,user389@domain39.com,mobile,Feb,-4.334606973505926
1,41.0,39000.0,45.0,basic,,US,3.0,5.0,user1@domain1.com,mobile,Mar,
0,,43000.0,300.0,basic,referral,US,2.0,55.32400043009883,user937@domain37.com,,Jan,
0,,88000.0,1.0,pro,referral,CA,15.0,,user982@domain32.com,desktop,Feb,19.784084382145437
0,41.0,39000.0,45.0,basic,organic,US,3.0,5.0,user561@domain11.com,desktop,Apr,7.953355043026974
0,28.0,52000.0,16.09401928525309,pro,ads,US,7.0,,user80@domain30.com,,May,
0,,45000.0,300.0,basic,ads,US,2.0,4.5,user205@domain5.com,desktop,Jan,-5.249013378754469
0,36.0,90000.0,6.0,pro,,US,147.7541845017095,,user34@domain34.com,mobile,Nov,
0,23.0,29000.0,140.0,basic,organic,US,1.0,57.90644708070179,user775@domain25.com,desktop,Dec,44.99391917286973
0,,82000.0,,pro,ads,US,10.0,,user508@domain8.com,desktop,Nov,10.490948600075951
0,,50000.0,90.0,basic,organic,GB,4.0,6.2,user427@domain27.com,desktop,Mar,5.819751366442601
0,36.0,,6.0,pro,referral,US,13.0,19.0,user454@domain4.com,,Sep,26.616357748995277
0,27.0,70000.0,5.0,pro,referral,CA,12.0,14.4,user366@domain16.com,mobile,Feb,15.826818009124889
0,45.0,42000.0,365.0,basic,organic,CA,1.0,,user91@domain41.com,mobile,Feb,11.3973071825429
0,60.0,38000.0,400.0,basic,ads,US,1.0,2.5,user339@domain39.com,mobile,Jan,0.4842451723212353
0,48.0,43000.0,300.0,basic,referral,US,2.0,4.6,user897@domain47.com,mobile,May,1.4837369642574534
0,,61000.0,2.0,pro,organic,US,9.0,,user564@domain14.com,mobile,Dec,
0,,45000.0,300.0,basic,ads,US,2.0,23.638679892496818,user345@domain45.com,mobile,Oct,12.751060801602561
0,32.0,80000.0,,pro,ads,CA,9.0,12.9,user776@domain26.com,mobile,May,8.178581624570409
0,41.0,,45.0,basic,organic,US,3.0,5.0,user241@domain41.com,mobile,Dec,
0,52.0,40000.0,250.0,basic,,GB,2.0,4.0,user13@domain13.com,desktop,May,-3.6710056709469687
0,,29000.0,140.0,,organic,US,1.0,3.2,user315@domain15.com,desktop,Aug,8.291627589029401
0,28.0,52000.0,3.0,pro,ads,US,7.0,12.5,user600@domain0.com,mobile,Oct,12.582714188106145
0,38.0,50000.0,90.0,,organic,GB,4.0,,user387@domain37.com,mobile,Jan,3.3778535942670453
0,52.0,40000.0,250.0,basic,ads,GB,,4.0,user273@domain23.com,mobile,Sep,4.685648124507804
0,27.0,70000.0,,pro,referral,CA,12.0,14.4,user166@domain16.com,mobile,Sep,12.81569497748675
0,28.0,52000.0,,pro,ads,US,7.0,12.5,user840@domain40.com,desktop,Apr,10.358845973787089
0,26.0,,3.0,,organic,US,11.0,17.0,user992@domain42.com,desktop,Sep,16.88350096437592
0,,70000.0,5.0,pro,,CA,12.0,14.4,user646@domain46.com,desktop,Oct,9.246766603085847
0,29.0,64000.0,,,organic,GB,8.0,13.2,user818@domain18.com,mobile,Aug,8.692692272904473
0,30.0,61000.0,2.0,pro,organic,US,9.0,16.0,user484@domain34.com,tablet,Oct,11.320770520135458
0,,52000.0,3.0,pro,,US,,,user980@domain30.com,desktop,Aug,3.6366256309394815
0,30.0,61000.0,2.0,pro,,US,,16.0,user504@domain4.com,desktop,Dec,7.476820616529756
0,45.0,42000.0,365.0,basic,organic,CA,1.0,2.8,user831@domain31.com,desktop,May,-7.5360473681935165
0,22.0,31000.0,120.0,basic,ads,GB,1.0,3.1,user243@domain43.com,tablet,Nov,
0,27.0,70000.0,5.0,pro,referral,CA,12.0,14.4,user566@domain16.com,desktop,Nov,18.952153251939095
0,23.0,29000.0,140.0,basic,organic,US,1.0,3.2,user875@domain25.com,desktop,Jul,7.428008942615985
0,,88000.0,1.0,pro,referral,CA,15.0,18.2,user562@domain12.com,mobile,Jun,19.899876814763964
0,,70000.0,5.0,pro,,CA,12.0,14.4,user686@domain36.com,tablet,Apr,7.407656807931491
0,29.0,,,basic,,US,2.0,4.1,user189@domain39.com,,Jun,7.264063587532519
0,35.0,88000.0,1.0,pro,referral,CA,,18.2,user782@domain32.com,mobile,Sep,17.220419382292818
0,60.0,6525.4387387404795,400.0,basic,ads,US,1.0,,user699@domain49.com,mobile,Aug,
0,37.90712765725063,29000.0,140.0,basic,organic,US,1.0,3.2,user475@domain25.com,desktop,Dec,0.2545504846830098
0,41.0,39000.0,45.0,basic,organic,US,,,user681@domain31.com,,Nov,9.509199153547847
0,,76000.0,8.0,pro,ads,US,8.0,13.9,user510@domain10.com,desktop,Jan,14.952037702189287
0,29.0,64000.0,9.0,pro,,GB,,13.2,user58@domain8.com,wearable,Mar,2.6286171456828367
0,36.0,90000.0,,pro,,US,13.0,,user474@domain24.com,mobile,Jun,13.195532501859988
0,28.0,52000.0,3.0,pro,ads,US,7.0,12.5,user560@domain10.com,desktop,May,
0,32.0,80000.0,,pro,ads,CA,9.0,12.9,user856@domain6.com,smart_tv,Aug,17.221908729418665
0,38.0,50000.0,,basic,organic,GB,4.0,6.2,user747@domain47.com,mobile,Jan,13.069713421405696
0,26.0,68000.0,3.0,pro,organic,US,11.0,17.0,user252@domain2.com,desktop,Dec,17.163005134152716
0,41.0,39000.0,45.0,basic,organic,US,3.0,5.0,user21@domain21.com,desktop,Nov,15.103791882570858
0,52.0,40000.0,250.0,,ads,GB,,0.27080082251261006,user313@domain13.com,mobile,Jan,5.172404518719068
1,60.0,38000.0,400.0,basic,,US,,2.5,user459@domain9.com,desktop,Feb,0.8233622040842592
0,28.0,52000.0,,pro,ads,US,7.0,12.5,user160@domain10.com,desktop,Jun,8.587444463727007
0,32.0,80000.0,7.0,pro,ads,CA,9.0,12.9,user276@domain26.com,smart_tv,Aug,13.283692389888229
0,23.0,29000.0,140.0,basic,organic,US,1.0,3.2,user955@domain5.com,desktop,Feb,2.4252321755330772
0,,,365.0,basic,,CA,,2.8,user191@domain41.com,smart_tv,Aug,-4.536054093476738
0,55.0,45000.0,,,ads,US,2.0,4.5,user385@domain35.com,mobile,Jul,4.193007736388881
0,55.0,,300.0,basic,ads,US,2.0,4.5,user805@domain5.com,desktop,Jun,-0.7133750516547241
0,,,250.0,basic,ads,GB,2.0,4.0,user413@domain13.com,mobile,Apr,3.451183823044641
1,45.0,42000.0,365.0,basic,,CA,1.0,,user491@domain41.com,wearable,Jun,5.986732080925799
0,22.0,3678.118996934234,120.0,basic,ads,GB,1.0,3.1,user343@domain43.com,desktop,Oct,8.84813754927308
0,29.0,32000.0,200.0,basic,referral,US,2.0,4.1,user769@domain19.com,desktop,Feb,1.2195181335628158
0,33.0,82000.0,4.0,pro,ads,US,10.0,15.5,user308@domain8.com,mobile,Feb,15.613565729209098
0,,39000.0,45.0,basic,organic,US,3.0,5.0,user661@domain11.com,mobile,Aug,2.966622263499133
0,31.0,76000.0,8.0,pro,ads,US,,13.9,user130@domain30.com,desktop,Jun,9.159420079350078
0,22.0,31000.0,120.0,basic,,GB,1.0,3.1,user663@domain13.com,tablet,Sep,5.701863640653297
1,45.0,7630.3425338799525,365.0,basic,organic,CA,,32.18010269451147,user871@domain21.com,desktop,Nov,
0,60.0,38000.0,400.0,basic,ads,US,1.0,2.5,user99@domain49.com,desktop,Jun,-2.0587850930613243
0,26.0,68000.0,,pro,organic,US,11.0,17.0,user372@domain22.com,tablet,Jul,20.24609390153257
0,38.0,50000.0,90.0,basic,organic,GB,4.0,,user87@domain37.com,mobile,Sep,7.087867934206437
0,,64000.0,9.0,pro,organic,GB,8.0,13.2,user458@domain8.com,,May,5.74573921702613
0,,76000.0,8.0,pro,ads,US,8.0,13.9,user330@domain30.com,smart_tv,Apr,14.244347398612527
0,36.0,90000.0,6.0,pro,referral,US,13.0,19.0,user214@domain14.com,tablet,Feb,12.970777116066145
0,27.0,70000.0,5.0,pro,referral,CA,12.0,14.4,user466@domain16.com,tablet,Apr,4.8080343454312295
0,41.0,,45.0,basic,organic,US,3.0,,user121@domain21.com,mobile,May,
0,,,6.0,pro,referral,US,13.0,19.0,user614@domain14.com,,Apr,
0,28.0,52000.0,3.0,pro,ads,US,7.0,12.5,user20@domain20.com,mobile,Jun,11.521682680098
0,28.0,52000.0,3.0,pro,ads,US,7.0,,user700@domain0.com,tablet,Jun,13.965669208582582
1,45.0,42000.0,365.0,basic,organic,CA,1.0,2.8,user71@domain21.com,desktop,Jan,5.528393185606776
0,,,,pro,referral,CA,12.0,14.4,user106@domain6.com,mobile,Jun,11.947418166588484
0,31.0,76000.0,54.75856850626192,pro,,US,8.0,13.9,user270@domain20.com,mobile,Jan,
0,,,3.0,pro,,US,7.0,12.5,user860@domain10.com,smart_tv,Mar,12.484330637369663
0,23.0,,140.0,basic,organic,US,1.0,3.2,user435@domain35.com,tablet,Jul,6.406707427902965
0,35.0,88000.0,1.0,pro,referral,CA,15.0,18.2,user102@domain2.com,desktop,Dec,
